iteration; latency_ns; latency_ms;
1; 29977321; 29.977;
2; 47604134; 47.604;
3; 42601249; 42.601;
4; 65153923; 65.154;
5; 39580891; 39.581;
6; 54940093; 54.940;
7; 49780122; 49.780;
8; 48258205; 48.258;
9; 38539789; 38.540;
10; 40994944; 40.995;
11; 31542758; 31.543;
12; 39774615; 39.775;
13; 103490359; 103.490;
14; 33135598; 33.136;
15; 57189670; 57.190;
16; 45414670; 45.415;
17; 54598799; 54.599;
18; 37350820; 37.351;
19; 46324002; 46.324;
20; 42861360; 42.861;
21; 46377263; 46.377;
22; 59338528; 59.339;
23; 61788373; 61.788;
24; 44146650; 44.147;
25; 57211973; 57.212;
26; 64012994; 64.013;
27; 63042055; 63.042;
28; 55878320; 55.878;
29; 53971259; 53.971;
30; 56327836; 56.328;
31; 51760944; 51.761;
32; 56314451; 56.314;
33; 68464318; 68.464;
34; 58811094; 58.811;
35; 32790117; 32.790;
36; 44505376; 44.505;
37; 51579403; 51.579;
38; 63537347; 63.537;
39; 64153398; 64.153;
40; 42949495; 42.949;
41; 75752809; 75.753;
42; 64895978; 64.896;
43; 60892396; 60.892;
44; 51404973; 51.405;
45; 40461870; 40.462;
46; 56242597; 56.243;
47; 59369416; 59.369;
48; 47808198; 47.808;
49; 46118605; 46.119;
50; 51599119; 51.599;
51; 73910970; 73.911;
52; 55730082; 55.730;
53; 51833851; 51.834;
54; 59323360; 59.323;
55; 46006454; 46.006;
56; 30001987; 30.002;
57; 54241327; 54.241;
58; 64423427; 64.423;
59; 46831178; 46.831;
60; 71519184; 71.519;
61; 52754045; 52.754;
62; 40116529; 40.117;
63; 60864031; 60.864;
64; 35054535; 35.055;
65; 74540504; 74.541;
66; 57409113; 57.409;
67; 52106925; 52.107;
68; 62221449; 62.221;
69; 60817885; 60.818;
70; 54003899; 54.004;
71; 60410328; 60.410;
72; 58036296; 58.036;
73; 60974940; 60.975;
74; 54149734; 54.150;
75; 25013859; 25.014;
76; 55610677; 55.611;
77; 47451828; 47.452;
78; 55234468; 55.234;
79; 48784437; 48.784;
80; 51349508; 51.350;
81; 79366617; 79.367;
82; 74348355; 74.348;
83; 61891428; 61.891;
84; 74746243; 74.746;
85; 41680434; 41.680;
86; 31333765; 31.334;
87; 54087646; 54.088;
88; 48482679; 48.483;
89; 67480255; 67.480;
90; 61614557; 61.615;
91; 59192684; 59.193;
92; 62591527; 62.592;
93; 49523670; 49.524;
94; 58040794; 58.041;
95; 50886708; 50.887;
96; 71621356; 71.621;
97; 60473366; 60.473;
98; 46716322; 46.716;
99; 24767426; 24.767;
100; 52338302; 52.338;
101; 55198710; 55.199;
102; 72579562; 72.580;
103; 51052029; 51.052;
104; 76764695; 76.765;
105; 61515229; 61.515;
106; 64668790; 64.669;
107; 58586762; 58.587;
108; 45141165; 45.141;
109; 75660995; 75.661;
110; 66899140; 66.899;
111; 52684163; 52.684;
112; 51071035; 51.071;
113; 55549280; 55.549;
