iteration; latency_ns; latency_ms;
1; 44450694; 44.451;
2; 48624355; 48.624;
3; 60172789; 60.173;
4; 58674958; 58.675;
5; 46818154; 46.818;
6; 67478201; 67.478;
7; 38251788; 38.252;
8; 38773149; 38.773;
9; 32844981; 32.845;
10; 51983884; 51.984;
11; 109974304; 109.974;
12; 59252907; 59.253;
13; 49766418; 49.766;
14; 34669930; 34.670;
15; 56896999; 56.897;
16; 42557788; 42.558;
17; 52601858; 52.602;
18; 44957979; 44.958;
19; 49203577; 49.204;
20; 56209383; 56.209;
21; 54583551; 54.584;
22; 48452573; 48.453;
23; 41799288; 41.799;
24; 56390515; 56.391;
25; 57834835; 57.835;
26; 39723759; 39.724;
27; 53786309; 53.786;
28; 59281721; 59.282;
29; 58121306; 58.121;
30; 35116229; 35.116;
31; 53138681; 53.139;
32; 60639138; 60.639;
33; 76095144; 76.095;
34; 47721314; 47.721;
35; 78677838; 78.678;
36; 35661628; 35.662;
37; 58928076; 58.928;
38; 48478081; 48.478;
39; 81404405; 81.404;
40; 36498714; 36.499;
41; 61684888; 61.685;
42; 34351359; 34.351;
43; 58062363; 58.062;
44; 56799415; 56.799;
45; 51375028; 51.375;
46; 55580218; 55.580;
47; 42356158; 42.356;
48; 76997494; 76.997;
49; 65813836; 65.814;
50; 51828612; 51.829;
51; 29032199; 29.032;
52; 42241771; 42.242;
53; 62462383; 62.462;
54; 45294033; 45.294;
55; 60480389; 60.480;
56; 20940897; 20.941;
57; 57800201; 57.800;
58; 40249830; 40.250;
59; 63176648; 63.177;
60; 28243074; 28.243;
61; 50484719; 50.485;
62; 51331184; 51.331;
63; 59956151; 59.956;
64; 61597846; 61.598;
65; 36240809; 36.241;
66; 54927589; 54.928;
67; 60007099; 60.007;
68; 46772277; 46.772;
69; 55587132; 55.587;
70; 62089561; 62.090;
71; 64566306; 64.566;
72; 56013755; 56.014;
73; 68563967; 68.564;
74; 60810440; 60.810;
75; 60439882; 60.440;
76; 53284525; 53.285;
77; 50042696; 50.043;
78; 54197012; 54.197;
79; 46986211; 46.986;
80; 59417848; 59.418;
81; 61002602; 61.003;
82; 48836526; 48.837;
83; 66210433; 66.210;
84; 59759590; 59.760;
85; 56111901; 56.112;
86; 64806448; 64.806;
87; 61282121; 61.282;
88; 51578501; 51.579;
89; 54982903; 54.983;
90; 61508946; 61.509;
91; 60987545; 60.988;
92; 53330230; 53.330;
93; 62321277; 62.321;
94; 51052198; 51.052;
95; 70351304; 70.351;
96; 77209794; 77.210;
97; 42543271; 42.543;
98; 57465430; 57.465;
99; 62089271; 62.089;
100; 63149687; 63.150;
101; 58643910; 58.644;
102; 68018600; 68.019;
103; 55787319; 55.787;
104; 30173759; 30.174;
105; 48391697; 48.392;
106; 64031820; 64.032;
107; 59973915; 59.974;
108; 60759685; 60.760;
109; 69312407; 69.312;
110; 52065818; 52.066;
111; 48044924; 48.045;
112; 57790503; 57.791;
113; 59473723; 59.474;
114; 66275376; 66.275;
115; 57241500; 57.242;
116; 68225310; 68.225;
117; 59341924; 59.342;
118; 59098547; 59.099;
119; 58546346; 58.546;
120; 55864535; 55.865;
121; 59427838; 59.428;
122; 23925791; 23.926;
123; 57376502; 57.377;
124; 51653823; 51.654;
125; 63329026; 63.329;
126; 47082411; 47.082;
127; 50494218; 50.494;
128; 85247474; 85.247;
129; 50988079; 50.988;
130; 56590232; 56.590;
131; 76172610; 76.173;
132; 65133315; 65.133;
133; 60660438; 60.660;
134; 94042611; 94.043;
135; 85875447; 85.875;
136; 49377825; 49.378;
137; 48262333; 48.262;
138; 69282440; 69.282;
139; 73411498; 73.411;
140; 52252010; 52.252;
141; 64467350; 64.467;
142; 62586447; 62.586;
143; 54168199; 54.168;
144; 47362059; 47.362;
145; 55387236; 55.387;
146; 68837622; 68.838;
147; 44835088; 44.835;
148; 53856592; 53.857;
149; 49483896; 49.484;
150; 39509586; 39.510;
151; 48374034; 48.374;
152; 60070536; 60.071;
153; 52025825; 52.026;
154; 55156830; 55.157;
155; 81493663; 81.494;
156; 47138215; 47.138;
157; 51523036; 51.523;
158; 65708308; 65.708;
159; 65793578; 65.794;
160; 66217376; 66.217;
161; 42252534; 42.253;
162; 46714568; 46.715;
163; 49353309; 49.353;
164; 55933224; 55.933;
165; 59388273; 59.388;
166; 58773214; 58.773;
167; 62851606; 62.852;
168; 32321665; 32.322;
169; 50895194; 50.895;
170; 51148221; 51.148;
171; 50064620; 50.065;
172; 55848764; 55.849;
173; 47386914; 47.387;
174; 55955165; 55.955;
175; 63762172; 63.762;
176; 65296762; 65.297;
177; 58844248; 58.844;
178; 56026089; 56.026;
179; 61540537; 61.541;
180; 53846923; 53.847;
181; 50221346; 50.221;
182; 56445098; 56.445;
183; 57685234; 57.685;
184; 65351575; 65.352;
185; 46357296; 46.357;
