iteration; latency_ns; latency_ms;
1; 11037602; 11.038;
2; 33520173; 33.520;
3; 62670104; 62.670;
4; 56684790; 56.685;
5; 50926061; 50.926;
6; 39548080; 39.548;
7; 49448438; 49.448;
8; 72980857; 72.981;
9; 46838362; 46.838;
10; 41566291; 41.566;
11; 31235178; 31.235;
12; 41255434; 41.255;
13; 119228015; 119.228;
14; 50375233; 50.375;
15; 42762785; 42.763;
16; 35589671; 35.590;
17; 57287414; 57.287;
18; 42395142; 42.395;
19; 51829252; 51.829;
20; 42961859; 42.962;
21; 41537917; 41.538;
22; 46521144; 46.521;
23; 76085505; 76.086;
24; 48624366; 48.624;
25; 39710595; 39.711;
26; 57772990; 57.773;
27; 57084873; 57.085;
28; 72232728; 72.233;
29; 57537075; 57.537;
30; 56108464; 56.108;
31; 48200546; 48.201;
32; 57134527; 57.135;
33; 62771946; 62.772;
34; 61955206; 61.955;
35; 62455690; 62.456;
36; 58778272; 58.778;
37; 63675478; 63.675;
38; 64670943; 64.671;
39; 41803778; 41.804;
40; 76648386; 76.648;
41; 37472017; 37.472;
42; 55485941; 55.486;
43; 43497488; 43.497;
44; 46398452; 46.398;
45; 52282587; 52.283;
46; 37499910; 37.500;
47; 52854545; 52.855;
48; 54087508; 54.088;
49; 46303954; 46.304;
50; 52094363; 52.094;
51; 66713089; 66.713;
52; 54120279; 54.120;
53; 48281180; 48.281;
54; 39407474; 39.407;
55; 51218213; 51.218;
56; 52287315; 52.287;
57; 55947781; 55.948;
58; 61437672; 61.438;
59; 45525869; 45.526;
60; 77977681; 77.978;
61; 66149760; 66.150;
62; 52243353; 52.243;
63; 60697539; 60.698;
64; 69164527; 69.165;
65; 69062064; 69.062;
66; 55979981; 55.980;
67; 48503949; 48.504;
68; 30060196; 30.060;
69; 53081592; 53.082;
70; 45576835; 45.577;
71; 54374317; 54.374;
72; 51046058; 51.046;
73; 30592679; 30.593;
74; 59714596; 59.715;
75; 57800040; 57.800;
76; 66259686; 66.260;
77; 50997667; 50.998;
78; 51532174; 51.532;
79; 49283276; 49.283;
80; 45685679; 45.686;
81; 78523628; 78.524;
82; 63483847; 63.484;
83; 73026773; 73.027;
84; 63452318; 63.452;
85; 49670306; 49.670;
86; 49286413; 49.286;
87; 77048970; 77.049;
88; 30199328; 30.199;
89; 41590296; 41.590;
90; 57637004; 57.637;
91; 61613283; 61.613;
92; 52597049; 52.597;
93; 30180322; 30.180;
94; 44307173; 44.307;
95; 57529741; 57.530;
96; 51948768; 51.949;
97; 60625503; 60.626;
98; 60889629; 60.890;
99; 46928230; 46.928;
100; 52580879; 52.581;
101; 33297354; 33.297;
102; 59294425; 59.294;
103; 61072915; 61.073;
104; 55186618; 55.187;
105; 72304973; 72.305;
106; 55655630; 55.656;
107; 68087108; 68.087;
108; 62749203; 62.749;
109; 45872083; 45.872;
110; 64605259; 64.605;
111; 72638532; 72.639;
112; 52776948; 52.777;
113; 52941970; 52.942;
114; 63367948; 63.368;
115; 69899183; 69.899;
116; 55646904; 55.647;
117; 59165141; 59.165;
118; 63092281; 63.092;
119; 57028146; 57.028;
120; 51987642; 51.988;
121; 67469526; 67.470;
122; 64543634; 64.544;
123; 60930718; 60.931;
124; 62937929; 62.938;
125; 58165398; 58.165;
126; 63260907; 63.261;
127; 42968170; 42.968;
128; 51500874; 51.501;
129; 86016163; 86.016;
130; 54302651; 54.303;
131; 57168450; 57.168;
132; 72068027; 72.068;
133; 50880687; 50.881;
134; 55438511; 55.439;
135; 115706591; 115.707;
136; 41379249; 41.379;
137; 57540582; 57.541;
138; 47219058; 47.219;
139; 51705941; 51.706;
140; 57138203; 57.138;
141; 61917136; 61.917;
142; 61050985; 61.051;
143; 62902120; 62.902;
144; 66011189; 66.011;
145; 45142296; 45.142;
146; 57232881; 57.233;
147; 48202099; 48.202;
148; 60197456; 60.197;
149; 49569267; 49.569;
150; 51336975; 51.337;
151; 49257448; 49.257;
152; 63419517; 63.420;
153; 38784751; 38.785;
154; 52203296; 52.203;
155; 57592119; 57.592;
156; 57576399; 57.576;
157; 64980406; 64.980;
158; 44992735; 44.993;
159; 55641615; 55.642;
160; 55898508; 55.899;
161; 37864667; 37.865;
162; 50475283; 50.475;
163; 63264103; 63.264;
164; 53602424; 53.602;
165; 45251923; 45.252;
166; 49406971; 49.407;
