iteration; latency_ns; latency_ms;
1; 44326751; 44.327;
2; 48528825; 48.529;
3; 58487415; 58.487;
4; 53693876; 53.694;
5; 51708706; 51.709;
6; 46147379; 46.147;
7; 54164933; 54.165;
8; 35334310; 35.334;
9; 38003489; 38.003;
10; 56655083; 56.655;
11; 111095766; 111.096;
12; 55560621; 55.561;
13; 48163126; 48.163;
14; 35956382; 35.956;
15; 49927019; 49.927;
16; 42777342; 42.777;
17; 43780621; 43.781;
18; 39452880; 39.453;
19; 46473034; 46.473;
20; 58788723; 58.789;
21; 49497581; 49.498;
22; 54007315; 54.007;
23; 56898452; 56.898;
24; 66152814; 66.153;
25; 58704955; 58.705;
26; 69443624; 69.444;
27; 52175104; 52.175;
28; 82484489; 82.484;
29; 36914097; 36.914;
30; 48809876; 48.810;
31; 63995691; 63.996;
32; 66538040; 66.538;
33; 49788528; 49.789;
34; 49584445; 49.584;
35; 62551741; 62.552;
36; 51160584; 51.161;
37; 51937827; 51.938;
38; 55197950; 55.198;
39; 51380297; 51.380;
40; 51094158; 51.094;
41; 60305771; 60.306;
42; 51684561; 51.685;
43; 40111991; 40.112;
44; 53053449; 53.053;
45; 47100976; 47.101;
46; 52668793; 52.669;
47; 48043151; 48.043;
48; 60657513; 60.658;
49; 67023314; 67.023;
50; 58011568; 58.012;
51; 61721347; 61.721;
52; 64470716; 64.471;
53; 56570866; 56.571;
54; 63609685; 63.610;
55; 57044838; 57.045;
56; 48365739; 48.366;
57; 84011566; 84.012;
58; 57012877; 57.013;
59; 47230360; 47.230;
60; 46216770; 46.217;
61; 35358296; 35.358;
62; 60865495; 60.865;
63; 60160927; 60.161;
64; 59579452; 59.579;
65; 68625012; 68.625;
66; 42395432; 42.395;
67; 36010264; 36.010;
68; 77982008; 77.982;
69; 32936494; 32.936;
70; 46513118; 46.513;
71; 63656983; 63.657;
72; 51233802; 51.234;
73; 58370475; 58.370;
74; 57370211; 57.370;
75; 51404643; 51.405;
76; 44767941; 44.768;
77; 52005054; 52.005;
78; 51063049; 51.063;
79; 53529224; 53.529;
80; 62567571; 62.568;
81; 78668571; 78.669;
82; 43874137; 43.874;
83; 45344617; 45.345;
84; 46236417; 46.236;
85; 46348279; 46.348;
86; 53088305; 53.088;
87; 63684696; 63.685;
88; 60211562; 60.212;
89; 49487061; 49.487;
90; 48794637; 48.795;
91; 25121252; 25.121;
92; 48535729; 48.536;
93; 58780226; 58.780;
94; 57757069; 57.757;
95; 61909641; 61.910;
96; 66078115; 66.078;
97; 55279533; 55.280;
98; 62088388; 62.088;
99; 56617072; 56.617;
100; 66667284; 66.667;
101; 56668769; 56.669;
102; 76124409; 76.124;
103; 60690796; 60.691;
104; 54393263; 54.393;
105; 57447255; 57.447;
106; 26548792; 26.549;
107; 50120013; 50.120;
108; 60006637; 60.007;
109; 77510790; 77.511;
110; 40891097; 40.891;
111; 47773643; 47.774;
112; 54935274; 54.935;
113; 54922100; 54.922;
114; 64108282; 64.108;
115; 61490883; 61.491;
116; 69920342; 69.920;
117; 56849971; 56.850;
118; 52752853; 52.753;
119; 62218804; 62.219;
120; 70280220; 70.280;
121; 61265990; 61.266;
122; 61637679; 61.638;
123; 57941216; 57.941;
124; 61273032; 61.273;
125; 44920729; 44.921;
126; 34858054; 34.858;
127; 58837185; 58.837;
128; 57064644; 57.065;
129; 60754656; 60.755;
130; 54625179; 54.625;
131; 68565289; 68.565;
132; 70239664; 70.240;
133; 62842778; 62.843;
134; 101191829; 101.192;
135; 73189511; 73.190;
136; 52473105; 52.473;
137; 58987237; 58.987;
138; 51465928; 51.466;
139; 62688318; 62.688;
140; 52712056; 52.712;
141; 68028409; 68.028;
142; 59885228; 59.885;
143; 53494991; 53.495;
144; 41797675; 41.798;
145; 56646297; 56.646;
146; 58171420; 58.171;
147; 50173564; 50.174;
148; 48838128; 48.838;
149; 50664649; 50.665;
150; 53142227; 53.142;
151; 47061693; 47.062;
152; 54639928; 54.640;
153; 63656683; 63.657;
154; 57690804; 57.691;
155; 59802653; 59.803;
156; 42738027; 42.738;
157; 56811510; 56.812;
158; 55491793; 55.492;
159; 38177827; 38.178;
160; 51384204; 51.384;
161; 64867574; 64.868;
162; 55470022; 55.470;
163; 47343002; 47.343;
164; 45073196; 45.073;
165; 53023564; 53.024;
166; 56992890; 56.993;
167; 63449573; 63.450;
168; 73271855; 73.272;
169; 63692982; 63.693;
170; 51957214; 51.957;
171; 49889108; 49.889;
172; 43804868; 43.805;
173; 52989047; 52.989;
174; 64612695; 64.613;
175; 50341771; 50.342;
176; 67459187; 67.459;
177; 65493213; 65.493;
178; 53953213; 53.953;
179; 65339231; 65.339;
180; 55510358; 55.510;
181; 47113048; 47.113;
182; 54419944; 54.420;
183; 50690609; 50.691;
184; 66609436; 66.609;
185; 55672963; 55.673;
186; 74267230; 74.267;
187; 57457877; 57.458;
188; 51916509; 51.917;
189; 69821826; 69.822;
190; 55328997; 55.329;
191; 35652770; 35.653;
192; 62250515; 62.251;
193; 67759631; 67.760;
194; 59168910; 59.169;
195; 54505215; 54.505;
196; 56859920; 56.860;
197; 56149922; 56.150;
198; 37717770; 37.718;
199; 57615774; 57.616;
200; 56904113; 56.904;
201; 64683237; 64.683;
202; 37369586; 37.370;
203; 52114410; 52.114;
204; 50759368; 50.759;
205; 56984194; 56.984;
206; 61697852; 61.698;
207; 39669838; 39.670;
208; 46731241; 46.731;
209; 39299219; 39.299;
210; 31022730; 31.023;
211; 63196636; 63.197;
212; 58755662; 58.756;
213; 57675606; 57.676;
214; 51765392; 51.765;
215; 55710064; 55.710;
216; 49187176; 49.187;
217; 25698710; 25.699;
218; 58433513; 58.434;
219; 47948493; 47.948;
220; 31569128; 31.569;
221; 64353737; 64.354;
222; 78339892; 78.340;
223; 54752441; 54.752;
224; 62185982; 62.186;
225; 43652360; 43.652;
226; 67620420; 67.620;
227; 55736983; 55.737;
228; 46989135; 46.989;
229; 54293656; 54.294;
230; 59767847; 59.768;
231; 48715417; 48.715;
232; 40703254; 40.703;
233; 46533818; 46.534;
234; 53952744; 53.953;
235; 52995670; 52.996;
236; 83608055; 83.608;
237; 60232783; 60.233;
238; 57839696; 57.840;
239; 35821378; 35.821;
240; 42194133; 42.194;
241; 52027748; 52.028;
242; 40882071; 40.882;
243; 42618693; 42.619;
244; 70021493; 70.021;
245; 45492637; 45.493;
246; 46353228; 46.353;
247; 88709556; 88.710;
248; 75049203; 75.049;
249; 65251698; 65.252;
250; 62886863; 62.887;
251; 69804504; 69.805;
252; 41636031; 41.636;
253; 43627273; 43.627;
254; 41070397; 41.070;
255; 52487474; 52.487;
256; 63119030; 63.119;
257; 58774937; 58.775;
258; 65414334; 65.414;
259; 66122177; 66.122;
260; 64011501; 64.012;
261; 44571693; 44.572;
262; 56302188; 56.302;
263; 80213692; 80.214;
264; 58701009; 58.701;
265; 31624733; 31.625;
266; 38804238; 38.804;
267; 72703124; 72.703;
268; 50105055; 50.105;
269; 48670343; 48.670;
270; 61857142; 61.857;
271; 79207437; 79.207;
272; 38749524; 38.750;
273; 66570362; 66.570;
274; 51338078; 51.338;
275; 69570022; 69.570;
276; 57202525; 57.203;
277; 62986711; 62.987;
278; 59121600; 59.122;
279; 58570422; 58.570;
280; 37548843; 37.549;
281; 53886439; 53.886;
282; 51571869; 51.572;
283; 64032742; 64.033;
284; 60230189; 60.230;
285; 61375526; 61.376;
286; 51416345; 51.416;
287; 57152781; 57.153;
288; 61706148; 61.706;
289; 59661337; 59.661;
290; 61238367; 61.238;
291; 47030493; 47.030;
292; 51095661; 51.096;
293; 65453247; 65.453;
294; 54251316; 54.251;
295; 58432472; 58.432;
296; 57293826; 57.294;
297; 31884102; 31.884;
298; 79086890; 79.087;
299; 61140834; 61.141;
300; 50879453; 50.879;
301; 55155929; 55.156;
302; 53740263; 53.740;
303; 57062341; 57.062;
304; 72012484; 72.012;
305; 64431443; 64.431;
306; 53163226; 53.163;
307; 66755520; 66.756;
308; 55068214; 55.068;
309; 65770605; 65.771;
310; 51746447; 51.746;
311; 63731896; 63.732;
312; 43581658; 43.582;
313; 53763006; 53.763;
314; 47324377; 47.324;
315; 46608559; 46.609;
316; 52612469; 52.612;
317; 50545094; 50.545;
318; 52995531; 52.996;
319; 50026447; 50.026;
320; 41203015; 41.203;
321; 48666946; 48.667;
322; 57561592; 57.562;
323; 46090654; 46.091;
324; 47763194; 47.763;
325; 44312845; 44.313;
326; 39429917; 39.430;
327; 27959258; 27.959;
328; 54097186; 54.097;
329; 55976336; 55.976;
330; 53223149; 53.223;
331; 51062529; 51.063;
332; 33929615; 33.930;
333; 46892033; 46.892;
334; 40473862; 40.474;
335; 66662446; 66.662;
336; 66972279; 66.972;
337; 57110231; 57.110;
338; 70866716; 70.867;
339; 53469764; 53.470;
340; 59444909; 59.445;
341; 48010951; 48.011;
342; 51734546; 51.735;
343; 34299182; 34.299;
344; 49491759; 49.492;
345; 57701926; 57.702;
346; 59230325; 59.230;
347; 31921553; 31.922;
348; 52115472; 52.115;
349; 60448581; 60.449;
350; 61110257; 61.110;
351; 57129638; 57.130;
352; 48894994; 48.895;
353; 46356153; 46.356;
354; 50169386; 50.169;
355; 38380440; 38.380;
356; 52086068; 52.086;
357; 68828926; 68.829;
358; 47072323; 47.072;
359; 34006320; 34.006;
360; 64994673; 64.995;
361; 74800595; 74.801;
362; 55999500; 55.999;
363; 58978971; 58.979;
364; 74455686; 74.456;
365; 59607827; 59.608;
366; 61862274; 61.862;
367; 64267043; 64.267;
368; 45715577; 45.716;
369; 56329511; 56.330;
370; 56133201; 56.133;
371; 54099089; 54.099;
372; 61593517; 61.594;
373; 44553577; 44.554;
374; 38785421; 38.785;
375; 39657595; 39.658;
376; 57982494; 57.982;
377; 64112292; 64.112;
378; 49373548; 49.374;
379; 43626842; 43.627;
380; 51429572; 51.430;
381; 55703211; 55.703;
382; 36369601; 36.370;
383; 34441410; 34.441;
384; 62654917; 62.655;
385; 61023222; 61.023;
386; 67375309; 67.375;
387; 57491490; 57.491;
388; 55926863; 55.927;
389; 55127196; 55.127;
390; 52060728; 52.061;
391; 52686920; 52.687;
392; 58203662; 58.204;
393; 47956207; 47.956;
394; 63430206; 63.430;
395; 54475619; 54.476;
396; 39363642; 39.364;
397; 42275266; 42.275;
398; 44234958; 44.235;
399; 38751148; 38.751;
400; 57274781; 57.275;
401; 62919465; 62.919;
402; 46942767; 46.943;
403; 66563709; 66.564;
404; 47921272; 47.921;
405; 25717466; 25.717;
406; 62990318; 62.990;
407; 49962407; 49.962;
408; 59793556; 59.794;
409; 61023172; 61.023;
410; 65203036; 65.203;
411; 74248595; 74.249;
412; 33307804; 33.308;
413; 50593314; 50.593;
414; 61261932; 61.262;
415; 52108008; 52.108;
416; 100090666; 100.091;
417; 50890505; 50.891;
418; 60583995; 60.584;
419; 62297604; 62.298;
420; 62293386; 62.293;
421; 54289067; 54.289;
422; 62675354; 62.675;
423; 63642848; 63.643;
424; 56684028; 56.684;
425; 58896346; 58.896;
