iteration; latency_ns; latency_ms;
1; 62323211; 62.323;
2; 56814604; 56.815;
3; 38499614; 38.500;
4; 46682807; 46.683;
5; 51058260; 51.058;
6; 45718812; 45.719;
7; 54329503; 54.330;
8; 35429669; 35.430;
9; 43338689; 43.339;
10; 46255654; 46.256;
11; 95923495; 95.923;
12; 50761472; 50.761;
13; 55102189; 55.102;
14; 49377946; 49.378;
15; 44275483; 44.275;
16; 33014482; 33.014;
17; 43485494; 43.485;
18; 48351231; 48.351;
19; 47130401; 47.130;
20; 52222995; 52.223;
21; 46513900; 46.514;
22; 58612360; 58.612;
23; 60514393; 60.514;
24; 59981139; 59.981;
25; 51968034; 51.968;
26; 49900219; 49.900;
27; 47413987; 47.414;
28; 46795442; 46.795;
29; 61717339; 61.717;
30; 61027410; 61.027;
31; 71236591; 71.237;
32; 54481730; 54.482;
33; 56104976; 56.105;
34; 42923647; 42.924;
35; 57277375; 57.277;
36; 67091552; 67.092;
37; 59524248; 59.524;
38; 51500283; 51.500;
39; 77297429; 77.297;
40; 58110686; 58.111;
41; 64500363; 64.500;
42; 50131575; 50.132;
43; 27303592; 27.304;
44; 53801108; 53.801;
45; 53765951; 53.766;
46; 56227087; 56.227;
47; 37316375; 37.316;
48; 32746365; 32.746;
49; 56459845; 56.460;
50; 67412808; 67.413;
51; 57185584; 57.186;
52; 57806381; 57.806;
53; 70404183; 70.404;
54; 51738902; 51.739;
55; 58526338; 58.526;
56; 72183054; 72.183;
57; 55108029; 55.108;
58; 69284134; 69.284;
59; 53053429; 53.053;
60; 50057597; 50.058;
61; 63698502; 63.699;
62; 65049136; 65.049;
63; 51133413; 51.133;
64; 53997657; 53.998;
65; 70525542; 70.526;
66; 30771296; 30.771;
67; 39407493; 39.407;
68; 30183590; 30.184;
69; 39554239; 39.554;
70; 64525318; 64.525;
71; 53395703; 53.396;
72; 63730261; 63.730;
73; 51808002; 51.808;
74; 54608949; 54.609;
75; 29316564; 29.317;
76; 83402178; 83.402;
77; 50865327; 50.865;
78; 55685227; 55.685;
79; 78339180; 78.339;
80; 65531906; 65.532;
81; 71102358; 71.102;
82; 62899355; 62.899;
83; 33773471; 33.773;
84; 38518529; 38.519;
85; 58576393; 58.576;
86; 57811212; 57.811;
87; 66322213; 66.322;
88; 52031323; 52.031;
89; 67134734; 67.135;
90; 46384807; 46.385;
91; 55507322; 55.507;
92; 46202564; 46.203;
93; 73707115; 73.707;
94; 68601588; 68.602;
95; 67014108; 67.014;
96; 53657947; 53.658;
97; 54251476; 54.251;
98; 35680372; 35.680;
99; 42748859; 42.749;
100; 60025512; 60.026;
101; 50472306; 50.472;
102; 69564282; 69.564;
103; 60238864; 60.239;
104; 35244913; 35.245;
105; 41224447; 41.224;
106; 51697134; 51.697;
107; 61336702; 61.337;
