iteration; latency_ns; latency_ms;
1; 27832729; 27.833;
2; 33762840; 33.763;
3; 56780339; 56.780;
4; 39877058; 39.877;
5; 37940320; 37.940;
6; 58223437; 58.223;
7; 46145486; 46.145;
8; 61261399; 61.261;
9; 45102231; 45.102;
10; 42960235; 42.960;
11; 30710681; 30.711;
12; 36937281; 36.937;
13; 95808198; 95.808;
14; 50805935; 50.806;
15; 55161801; 55.162;
16; 47266248; 47.266;
17; 50858414; 50.858;
18; 43625058; 43.625;
19; 37421812; 37.422;
20; 47248403; 47.248;
21; 45242064; 45.242;
22; 57631694; 57.632;
23; 41753412; 41.753;
24; 65093940; 65.094;
25; 59809396; 59.809;
26; 55242032; 55.242;
27; 59741487; 59.741;
28; 52250697; 52.251;
29; 43268366; 43.268;
30; 37743469; 37.743;
31; 55867550; 55.868;
32; 56630317; 56.630;
33; 61169267; 61.169;
34; 62797815; 62.798;
35; 77419668; 77.420;
36; 35310374; 35.310;
37; 53192160; 53.192;
38; 63120583; 63.121;
39; 60023699; 60.024;
40; 51254679; 51.255;
41; 45926775; 45.927;
42; 50409319; 50.409;
43; 50442841; 50.443;
44; 54411075; 54.411;
45; 65453116; 65.453;
46; 38128835; 38.129;
47; 51698736; 51.699;
48; 59083176; 59.083;
49; 53462059; 53.462;
50; 41894518; 41.895;
51; 57978676; 57.979;
52; 66517132; 66.517;
53; 56474874; 56.475;
54; 57547986; 57.548;
55; 71181497; 71.181;
56; 51202092; 51.202;
57; 58466866; 58.467;
58; 60231651; 60.232;
59; 51893744; 51.894;
60; 84376083; 84.376;
61; 51090992; 51.091;
62; 51116981; 51.117;
63; 63150278; 63.150;
64; 64452973; 64.453;
65; 30257546; 30.258;
66; 47947962; 47.948;
67; 61132448; 61.132;
68; 50350126; 50.350;
69; 59654194; 59.654;
70; 60217705; 60.218;
71; 68792698; 68.793;
72; 50978551; 50.979;
73; 62150236; 62.150;
74; 67587096; 67.587;
75; 61307859; 61.308;
