iteration; latency_ns; latency_ms;
1; 16434588; 16.435;
2; 26013863; 26.014;
3; 61947613; 61.948;
4; 56542059; 56.542;
5; 58443682; 58.444;
6; 54931106; 54.931;
7; 59474464; 59.474;
8; 46915095; 46.915;
9; 42720063; 42.720;
10; 48948326; 48.948;
11; 44769705; 44.770;
12; 104733220; 104.733;
13; 46090994; 46.091;
14; 52907103; 52.907;
15; 49259292; 49.259;
16; 46274067; 46.274;
17; 38038845; 38.039;
18; 46250192; 46.250;
19; 46152650; 46.153;
20; 48772655; 48.773;
21; 63808037; 63.808;
22; 49201844; 49.202;
23; 54349842; 54.350;
24; 55805323; 55.805;
25; 55337081; 55.337;
26; 59691794; 59.692;
27; 47110343; 47.110;
28; 40796911; 40.797;
29; 43119244; 43.119;
30; 58227105; 58.227;
31; 56102332; 56.102;
32; 55060700; 55.061;
33; 63877399; 63.877;
34; 66340307; 66.340;
35; 50860919; 50.861;
36; 62419411; 62.419;
37; 61862353; 61.862;
38; 59350160; 59.350;
39; 43013947; 43.014;
40; 70627774; 70.628;
41; 56052338; 56.052;
42; 72973724; 72.974;
43; 59623345; 59.623;
44; 40029025; 40.029;
45; 56666233; 56.666;
46; 53170039; 53.170;
47; 58393018; 58.393;
48; 41411298; 41.411;
49; 52505967; 52.506;
50; 72830383; 72.830;
51; 50881146; 50.881;
52; 66450707; 66.451;
53; 68579166; 68.579;
54; 36461625; 36.462;
55; 80429518; 80.430;
56; 61968483; 61.968;
57; 48984023; 48.984;
58; 63756910; 63.757;
59; 65580816; 65.581;
60; 52611948; 52.612;
61; 63537868; 63.538;
62; 83725477; 83.725;
63; 57786995; 57.787;
64; 54763130; 54.763;
65; 66066883; 66.067;
66; 53874456; 53.874;
67; 46536383; 46.536;
68; 71605777; 71.606;
69; 54558764; 54.559;
70; 65092417; 65.092;
71; 45557758; 45.558;
72; 27741057; 27.741;
73; 61340140; 61.340;
74; 43125087; 43.125;
75; 54901260; 54.901;
76; 46283626; 46.284;
77; 54335905; 54.336;
78; 71713959; 71.714;
79; 58079517; 58.080;
80; 37370465; 37.370;
81; 58760850; 58.761;
82; 53542519; 53.543;
83; 38517027; 38.517;
84; 53189495; 53.189;
85; 45805866; 45.806;
86; 59940272; 59.940;
87; 57302282; 57.302;
88; 60355183; 60.355;
89; 58318277; 58.318;
90; 67139945; 67.140;
91; 53461739; 53.462;
92; 57412230; 57.412;
93; 53376527; 53.377;
94; 66893691; 66.894;
95; 59557200; 59.557;
96; 54193496; 54.193;
97; 56375097; 56.375;
98; 62303615; 62.304;
99; 61122869; 61.123;
100; 47651915; 47.652;
101; 76956937; 76.957;
102; 18384642; 18.385;
103; 59683628; 59.684;
104; 64111770; 64.112;
105; 50785175; 50.785;
106; 62748533; 62.749;
107; 57408383; 57.408;
108; 80036679; 80.037;
109; 49655288; 49.655;
110; 43837789; 43.838;
111; 64279175; 64.279;
112; 58020025; 58.020;
113; 65052001; 65.052;
114; 57419082; 57.419;
115; 67000361; 67.000;
116; 56291769; 56.292;
117; 60577131; 60.577;
118; 60455322; 60.455;
119; 66659909; 66.660;
120; 53867132; 53.867;
121; 41704261; 41.704;
122; 47023660; 47.024;
123; 40225555; 40.226;
124; 66933907; 66.934;
125; 46138273; 46.138;
126; 27214144; 27.214;
127; 58841061; 58.841;
