iteration; latency_ns; latency_ms;
1; 1517886435; 1517.886;
2; 47048164; 47.048;
3; 39851758; 39.852;
4; 40662595; 40.663;
5; 51677827; 51.678;
6; 38827468; 38.827;
7; 37762592; 37.763;
8; 55459061; 55.459;
9; 49520032; 49.520;
10; 47162440; 47.162;
11; 58729553; 58.730;
12; 34520805; 34.521;
13; 46513679; 46.514;
14; 39224355; 39.224;
15; 51222558; 51.223;
16; 50628320; 50.628;
17; 38985415; 38.985;
18; 50911573; 50.912;
19; 49662941; 49.663;
20; 49755716; 49.756;
21; 76307007; 76.307;
22; 48553259; 48.553;
23; 60553959; 60.554;
24; 41943848; 41.944;
25; 50738547; 50.739;
26; 49421676; 49.422;
27; 37911802; 37.912;
28; 56079260; 56.079;
29; 45401071; 45.401;
30; 37925370; 37.925;
31; 63054970; 63.055;
32; 46265841; 46.266;
33; 52318925; 52.319;
34; 56925143; 56.925;
35; 61789717; 61.790;
36; 37006867; 37.007;
37; 40300232; 40.300;
38; 64276902; 64.277;
39; 52894279; 52.894;
40; 51262854; 51.263;
41; 60649338; 60.649;
42; 104669789; 104.670;
43; 53908631; 53.909;
44; 59821008; 59.821;
45; 66929119; 66.929;
46; 53376527; 53.377;
47; 40139149; 40.139;
48; 57863651; 57.864;
49; 58522813; 58.523;
50; 54477342; 54.477;
51; 61480985; 61.481;
52; 60476361; 60.476;
53; 45302377; 45.302;
54; 50354183; 50.354;
55; 49915968; 49.916;
56; 46560476; 46.560;
57; 91469631; 91.470;
58; 37332230; 37.332;
59; 76427333; 76.427;
60; 58613764; 58.614;
61; 59748010; 59.748;
62; 61442042; 61.442;
63; 44263890; 44.264;
64; 53500220; 53.500;
65; 60889490; 60.889;
66; 60790785; 60.791;
67; 59398181; 59.398;
68; 79004167; 79.004;
69; 44935304; 44.935;
70; 55866768; 55.867;
71; 43701339; 43.701;
72; 53182373; 53.182;
73; 50504097; 50.504;
74; 50671100; 50.671;
75; 77909405; 77.909;
76; 59628586; 59.629;
77; 47722525; 47.723;
78; 50670007; 50.670;
79; 35241011; 35.241;
80; 64025429; 64.025;
81; 54355061; 54.355;
82; 78770738; 78.771;
83; 52696215; 52.696;
84; 51540207; 51.540;
85; 31786754; 31.787;
86; 63902548; 63.903;
87; 72772017; 72.772;
88; 43289855; 43.290;
89; 45145981; 45.146;
90; 54559646; 54.560;
91; 46349810; 46.350;
92; 47560992; 47.561;
93; 59293475; 59.293;
94; 63017059; 63.017;
95; 38546097; 38.546;
96; 65158033; 65.158;
97; 44250815; 44.251;
98; 59508158; 59.508;
99; 60828926; 60.829;
100; 52873088; 52.873;
101; 63458771; 63.459;
102; 49579254; 49.579;
103; 84660493; 84.660;
104; 52801123; 52.801;
105; 51838360; 51.838;
106; 59012445; 59.012;
107; 43499679; 43.500;
108; 46090801; 46.091;
109; 44751819; 44.752;
110; 45189163; 45.189;
111; 55693711; 55.694;
112; 55957109; 55.957;
113; 58867742; 58.868;
114; 45697330; 45.697;
115; 40041325; 40.041;
116; 63109732; 63.110;
117; 48983412; 48.983;
118; 47984999; 47.985;
119; 47831129; 47.831;
120; 41530791; 41.531;
121; 60426619; 60.427;
122; 44738704; 44.739;
123; 40792260; 40.792;
124; 40016508; 40.017;
125; 44258350; 44.258;
126; 44496698; 44.497;
127; 51140946; 51.141;
128; 39597078; 39.597;
129; 50111626; 50.112;
130; 53584710; 53.585;
131; 49463434; 49.463;
132; 26234854; 26.235;
133; 52848112; 52.848;
134; 48988059; 48.988;
