iteration; latency_ns; latency_ms;
1; 1827461959; 1827.462;
2; 104000977; 104.001;
3; 84078565; 84.079;
4; 89091298; 89.091;
5; 91926749; 91.927;
6; 84265667; 84.266;
7; 86937070; 86.937;
8; 66639252; 66.639;
9; 154975496; 154.975;
10; 114176957; 114.177;
11; 44540359; 44.540;
12; 117773633; 117.774;
13; 74399240; 74.399;
14; 78052563; 78.053;
15; 151689136; 151.689;
16; 119839906; 119.840;
17; 59130326; 59.130;
18; 124890230; 124.890;
19; 89720422; 89.720;
20; 100506844; 100.507;
21; 88374567; 88.375;
22; 79933096; 79.933;
23; 112378679; 112.379;
24; 115006500; 115.007;
25; 49951543; 49.952;
26; 118655224; 118.655;
27; 101128185; 101.128;
28; 91884832; 91.885;
29; 113067847; 113.068;
30; 119347377; 119.347;
31; 112984631; 112.985;
32; 105014276; 105.014;
33; 94374641; 94.375;
34; 81339886; 81.340;
35; 134861294; 134.861;
36; 137207785; 137.208;
37; 101960813; 101.961;
38; 85159010; 85.159;
39; 82934551; 82.935;
40; 104726393; 104.726;
41; 95321146; 95.321;
42; 85859962; 85.860;
43; 100030225; 100.030;
44; 94828968; 94.829;
45; 98047361; 98.047;
46; 121050195; 121.050;
47; 121236375; 121.236;
48; 88207894; 88.208;
49; 79486614; 79.487;
50; 83277767; 83.278;
51; 84172491; 84.172;
52; 117122546; 117.123;
53; 107070809; 107.071;
54; 87253716; 87.254;
55; 91094021; 91.094;
56; 113609509; 113.610;
57; 108339370; 108.339;
58; 103125137; 103.125;
59; 127441717; 127.442;
60; 113116921; 113.117;
61; 122611759; 122.612;
62; 123491034; 123.491;
63; 131449748; 131.450;
64; 125963673; 125.964;
65; 126900357; 126.900;
66; 107755219; 107.755;
67; 102946821; 102.947;
68; 106374267; 106.374;
69; 126815427; 126.815;
70; 109187908; 109.188;
71; 91172960; 91.173;
72; 64843379; 64.843;
73; 110622280; 110.622;
74; 100221919; 100.222;
75; 122541967; 122.542;
76; 112233826; 112.234;
77; 119284710; 119.285;
78; 124181625; 124.182;
79; 131413590; 131.414;
80; 104013931; 104.014;
81; 137000185; 137.000;
82; 110201297; 110.201;
83; 125467328; 125.467;
84; 122189613; 122.190;
85; 115704404; 115.704;
86; 119247360; 119.247;
87; 110000570; 110.001;
88; 118876541; 118.877;
89; 109518031; 109.518;
90; 117502752; 117.503;
91; 52025190; 52.025;
92; 84807017; 84.807;
93; 123665974; 123.666;
94; 101795190; 101.795;
95; 109970322; 109.970;
96; 63100625; 63.101;
97; 90063911; 90.064;
98; 125711897; 125.712;
99; 105060362; 105.060;
100; 96934134; 96.934;
101; 147276834; 147.277;
102; 105292951; 105.293;
103; 114955203; 114.955;
104; 97976067; 97.976;
105; 80746218; 80.746;
106; 65241028; 65.241;
107; 108514921; 108.515;
108; 107861399; 107.861;
109; 127136803; 127.137;
110; 121153150; 121.153;
111; 101999586; 102.000;
112; 48009154; 48.009;
113; 106098529; 106.099;
114; 109030011; 109.030;
115; 94278471; 94.278;
116; 120024714; 120.025;
117; 103070935; 103.071;
118; 78619952; 78.620;
119; 102509016; 102.509;
120; 90567791; 90.568;
121; 118913500; 118.913;
122; 132793440; 132.793;
123; 111129276; 111.129;
124; 136644233; 136.644;
125; 104698441; 104.698;
126; 108084328; 108.084;
127; 122851920; 122.852;
128; 93574305; 93.574;
129; 64863636; 64.864;
130; 84545866; 84.546;
131; 125660892; 125.661;
132; 103769640; 103.770;
133; 116227612; 116.228;
134; 121286010; 121.286;
135; 113632313; 113.632;
136; 103790971; 103.791;
137; 125526088; 125.526;
138; 120221335; 120.221;
139; 127080726; 127.081;
140; 125723651; 125.724;
141; 97439847; 97.440;
142; 121612305; 121.612;
143; 60344493; 60.344;
144; 78339994; 78.340;
145; 124033616; 124.034;
146; 101291783; 101.292;
147; 133308108; 133.308;
148; 104947901; 104.948;
149; 97011108; 97.011;
150; 57947838; 57.948;
151; 99827705; 99.828;
152; 117211134; 117.211;
153; 118874548; 118.875;
154; 101947127; 101.947;
155; 117192548; 117.193;
156; 143883442; 143.883;
157; 100528925; 100.529;
158; 113264789; 113.265;
159; 99644189; 99.644;
160; 42848232; 42.848;
161; 96746510; 96.747;
162; 91770886; 91.771;
163; 59424480; 59.424;
164; 130598483; 130.598;
165; 93687379; 93.687;
166; 130188892; 130.189;
167; 89540887; 89.541;
168; 94421360; 94.421;
169; 53577516; 53.578;
170; 95284355; 95.284;
171; 102768074; 102.768;
172; 99938002; 99.938;
173; 100775229; 100.775;
174; 71372889; 71.373;
175; 100962955; 100.963;
176; 120106749; 120.107;
177; 104889731; 104.890;
178; 117565752; 117.566;
179; 148473128; 148.473;
180; 113503088; 113.503;
181; 119545972; 119.546;
182; 116458537; 116.459;
183; 116207362; 116.207;
184; 97235923; 97.236;
185; 97208611; 97.209;
186; 142499965; 142.500;
187; 113939541; 113.940;
188; 137078101; 137.078;
189; 118907701; 118.908;
190; 96481791; 96.482;
191; 49571979; 49.572;
192; 100260431; 100.260;
193; 115099045; 115.099;
194; 103871724; 103.872;
195; 117141884; 117.142;
196; 104275345; 104.275;
197; 115994572; 115.995;
198; 138946932; 138.947;
199; 119213595; 119.214;
200; 119006216; 119.006;
201; 102116577; 102.117;
202; 112205835; 112.206;
203; 81115734; 81.116;
204; 101401661; 101.402;
205; 94553320; 94.553;
206; 110442252; 110.442;
207; 112677073; 112.677;
208; 110268945; 110.269;
209; 107266850; 107.267;
210; 70439471; 70.439;
211; 86047865; 86.048;
212; 105728362; 105.728;
213; 96803328; 96.803;
214; 122782350; 122.782;
215; 93214938; 93.215;
216; 141913361; 141.913;
217; 107842894; 107.843;
218; 123958095; 123.958;
219; 67382482; 67.382;
220; 106868391; 106.868;
221; 100369486; 100.369;
222; 91060499; 91.060;
223; 124840417; 124.840;
224; 100158950; 100.159;
225; 81637577; 81.638;
226; 52198466; 52.198;
227; 101694552; 101.695;
228; 113827098; 113.827;
229; 126115469; 126.115;
230; 137403445; 137.403;
231; 139905928; 139.906;
232; 97073307; 97.073;
233; 102246441; 102.246;
234; 113635418; 113.635;
235; 81916493; 81.916;
236; 107202159; 107.202;
237; 93861065; 93.861;
238; 73759675; 73.760;
239; 96056230; 96.056;
240; 54816339; 54.816;
241; 80932098; 80.932;
242; 90025118; 90.025;
243; 118056297; 118.056;
244; 59985758; 59.986;
245; 123515710; 123.516;
246; 87225684; 87.226;
247; 105315604; 105.316;
248; 131794838; 131.795;
249; 145937081; 145.937;
250; 135972098; 135.972;
251; 98613248; 98.613;
252; 83249293; 83.249;
253; 84651956; 84.652;
254; 66451948; 66.452;
255; 90244802; 90.245;
256; 104571713; 104.572;
257; 122019082; 122.019;
258; 110943236; 110.943;
259; 63365934; 63.366;
260; 98851046; 98.851;
261; 75457514; 75.458;
262; 100750644; 100.751;
263; 119989789; 119.990;
264; 95421345; 95.421;
265; 78233825; 78.234;
266; 81160698; 81.161;
267; 96762712; 96.763;
268; 75707375; 75.707;
269; 123898233; 123.898;
270; 110515631; 110.516;
271; 105565975; 105.566;
272; 83453137; 83.453;
273; 125139009; 125.139;
274; 105540448; 105.540;
275; 124466903; 124.467;
276; 100493200; 100.493;
277; 127060940; 127.061;
278; 110769669; 110.770;
279; 85613487; 85.613;
280; 97356649; 97.357;
281; 100685811; 100.686;
282; 100988733; 100.989;
283; 86324206; 86.324;
284; 113534498; 113.534;
285; 101946167; 101.946;
286; 57148521; 57.149;
287; 112650502; 112.651;
288; 98148933; 98.149;
289; 98921759; 98.922;
290; 77093076; 77.093;
291; 87547732; 87.548;
292; 121988845; 121.989;
293; 130591111; 130.591;
294; 112403275; 112.403;
295; 100984927; 100.985;
296; 120611460; 120.611;
297; 113112061; 113.112;
298; 131994445; 131.994;
299; 103536012; 103.536;
300; 126326967; 126.327;
