iteration; latency_ns; latency_ms;
1; 1860722237; 1860.722;
2; 89088553; 89.089;
3; 87449165; 87.449;
4; 65264642; 65.265;
5; 76194652; 76.195;
6; 102489520; 102.490;
7; 74013133; 74.013;
8; 77257524; 77.258;
9; 92809593; 92.810;
10; 113530109; 113.530;
11; 136626359; 136.626;
12; 71675319; 71.675;
13; 84428814; 84.429;
14; 101095373; 101.095;
15; 133543642; 133.544;
16; 74556276; 74.556;
17; 143083143; 143.083;
18; 133592273; 133.592;
19; 95616972; 95.617;
20; 85240964; 85.241;
21; 119586538; 119.587;
22; 66208210; 66.208;
23; 111828974; 111.829;
24; 121430131; 121.430;
25; 133451458; 133.451;
26; 74436539; 74.437;
27; 72549936; 72.550;
28; 76751040; 76.751;
29; 94149649; 94.150;
30; 97849839; 97.850;
31; 95305185; 95.305;
32; 113536490; 113.536;
33; 77898693; 77.899;
34; 101443448; 101.443;
35; 113592406; 113.592;
36; 67007284; 67.007;
37; 139779219; 139.779;
38; 91692218; 91.692;
39; 56144038; 56.144;
40; 101453628; 101.454;
41; 111120199; 111.120;
42; 96882295; 96.882;
43; 80374706; 80.375;
44; 85533605; 85.534;
45; 124143042; 124.143;
46; 107777050; 107.777;
47; 116921698; 116.922;
48; 116679112; 116.679;
49; 106956625; 106.957;
50; 126324242; 126.324;
51; 76777521; 76.778;
52; 96272487; 96.272;
53; 99877528; 99.878;
54; 112542448; 112.542;
55; 92726908; 92.727;
56; 111995368; 111.995;
57; 134053032; 134.053;
58; 115642008; 115.642;
59; 102712560; 102.713;
60; 115629464; 115.629;
61; 120542869; 120.543;
62; 117517511; 117.518;
63; 124626273; 124.626;
64; 121829414; 121.829;
65; 126418939; 126.419;
66; 110223921; 110.224;
67; 93736510; 93.737;
68; 115961430; 115.961;
69; 108902360; 108.902;
70; 39010762; 39.011;
71; 120806248; 120.806;
72; 101220619; 101.221;
73; 116225125; 116.225;
74; 63876457; 63.876;
75; 91238894; 91.239;
76; 115722929; 115.723;
77; 121925073; 121.925;
78; 117627036; 117.627;
79; 110588997; 110.589;
80; 111967285; 111.967;
81; 112603854; 112.604;
82; 142713657; 142.714;
83; 120684166; 120.684;
84; 95163970; 95.164;
85; 104942951; 104.943;
86; 76544251; 76.544;
87; 66468861; 66.469;
88; 102682603; 102.683;
89; 97139991; 97.140;
90; 129648204; 129.648;
91; 70143041; 70.143;
92; 67090251; 67.090;
93; 133322426; 133.322;
94; 105533134; 105.533;
95; 111211930; 111.212;
96; 114445904; 114.446;
97; 98472562; 98.473;
98; 62183167; 62.183;
99; 104114280; 104.114;
100; 121765083; 121.765;
101; 108768388; 108.768;
102; 107167221; 107.167;
103; 137800993; 137.801;
104; 100143540; 100.144;
105; 99977328; 99.977;
106; 53555232; 53.555;
107; 104885774; 104.886;
108; 93015421; 93.015;
109; 123871080; 123.871;
110; 111027705; 111.028;
111; 115725985; 115.726;
112; 112397535; 112.398;
113; 109300822; 109.301;
114; 78984428; 78.984;
115; 82522915; 82.523;
116; 114159516; 114.160;
117; 104511759; 104.512;
118; 102594757; 102.595;
119; 87801249; 87.801;
120; 96164263; 96.164;
121; 79091270; 79.091;
122; 92842686; 92.843;
123; 117250607; 117.251;
124; 66072535; 66.073;
125; 88682498; 88.682;
126; 117987195; 117.987;
127; 120986996; 120.987;
128; 104274391; 104.274;
129; 113683387; 113.683;
130; 98679100; 98.679;
131; 104582542; 104.583;
132; 112814000; 112.814;
133; 43765190; 43.765;
134; 132408013; 132.408;
135; 103780242; 103.780;
136; 118027020; 118.027;
137; 136418038; 136.418;
138; 101306200; 101.306;
139; 115213821; 115.214;
140; 116236587; 116.237;
141; 96764684; 96.765;
142; 49910978; 49.911;
143; 110758607; 110.759;
144; 133136595; 133.137;
145; 105776923; 105.777;
146; 105942394; 105.942;
147; 110071644; 110.072;
148; 113466409; 113.466;
149; 112824770; 112.825;
150; 144464246; 144.464;
151; 91331930; 91.332;
152; 104068255; 104.068;
153; 53156510; 53.157;
154; 115365677; 115.366;
155; 112598112; 112.598;
156; 108903103; 108.903;
157; 97407275; 97.407;
158; 90453376; 90.453;
159; 180584192; 180.584;
160; 91259735; 91.260;
161; 108747969; 108.748;
162; 86229026; 86.229;
163; 77394743; 77.395;
164; 96390651; 96.391;
165; 106317020; 106.317;
166; 108132981; 108.133;
167; 82948746; 82.949;
168; 132535824; 132.536;
169; 136966111; 136.966;
170; 73257198; 73.257;
171; 94620596; 94.621;
172; 92433956; 92.434;
173; 136266372; 136.266;
174; 112306964; 112.307;
175; 132486250; 132.486;
176; 113458074; 113.458;
177; 88257176; 88.257;
178; 70548146; 70.548;
179; 79272461; 79.272;
180; 103139946; 103.140;
181; 133092262; 133.092;
182; 118054682; 118.055;
183; 120342442; 120.342;
184; 107481615; 107.482;
185; 96803999; 96.804;
186; 58641816; 58.642;
187; 91611676; 91.612;
188; 103743864; 103.744;
189; 113337837; 113.338;
190; 98571248; 98.571;
191; 77057608; 77.058;
192; 86932091; 86.932;
193; 123870680; 123.871;
194; 87688635; 87.689;
195; 116076096; 116.076;
196; 125048147; 125.048;
197; 113977061; 113.977;
198; 115674971; 115.675;
199; 122849235; 122.849;
200; 91264785; 91.265;
201; 133147336; 133.147;
202; 46357083; 46.357;
203; 89989131; 89.989;
204; 95503109; 95.503;
205; 50624773; 50.625;
206; 99666381; 99.666;
207; 109021615; 109.022;
208; 103992431; 103.992;
209; 118544616; 118.545;
210; 124317050; 124.317;
211; 116910588; 116.911;
212; 101041843; 101.042;
213; 49206399; 49.206;
214; 116182506; 116.183;
215; 118578389; 118.578;
216; 106689472; 106.689;
217; 81523090; 81.523;
218; 78076939; 78.077;
219; 143075731; 143.076;
220; 94182941; 94.183;
221; 106416558; 106.417;
222; 77796700; 77.797;
223; 124673022; 124.673;
224; 117192991; 117.193;
225; 91937240; 91.937;
226; 68018189; 68.018;
227; 98160704; 98.161;
228; 110719054; 110.719;
229; 99133288; 99.133;
230; 74813932; 74.814;
231; 58965124; 58.965;
232; 98475347; 98.475;
233; 97850410; 97.850;
234; 113377122; 113.377;
235; 43374342; 43.374;
236; 97706319; 97.706;
237; 96740490; 96.740;
238; 123330010; 123.330;
239; 96164574; 96.165;
240; 55986874; 55.987;
241; 107142396; 107.142;
242; 84835983; 84.836;
243; 70788628; 70.789;
244; 78466773; 78.467;
245; 102095147; 102.095;
246; 123646177; 123.646;
247; 100236625; 100.237;
248; 50936138; 50.936;
